permit_month,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Guam,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Mariana Islands,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2013-05,2017.0,271.0,7588.0,5704.0,42804.0,8990.0,14264.0,360.0,0.0,27298.0,12425.0,0.0,1322.0,3139.0,80948.0,14073.0,7502.0,7194.0,5897.0,0.0,0.0,0.0,1.0,12158.0,15804.0,20650.0,706.0,5972.0,1455.0,3995.0,2302.0,4590.0,0.0,1588.0,2518.0,22157.0,1458.0,0.0,0.0,23.0,20864.0,0.0,0.0,9441.0,0.0,12435.0,21953.0,27875.0,0.0,60.0,0.0,11878.0,510.0,7046.0,758.0
2013-04,672.0,328.0,8830.0,7066.0,32066.0,6788.0,15251.0,314.0,0.0,29479.0,15918.0,0.0,1753.0,4341.0,98095.0,18389.0,12545.0,5006.0,15448.0,0.0,0.0,0.0,176.0,13170.0,22348.0,23538.0,836.0,8023.0,1733.0,5707.0,3645.0,4899.0,0.0,1298.0,2706.0,28195.0,1304.0,0.0,0.0,40.0,26218.0,0.0,0.0,10125.0,2.0,11113.0,29885.0,22113.0,0.0,85.0,0.0,15106.0,677.0,11117.0,876.0
2013-03,679.0,255.0,8288.0,6472.0,29750.0,10289.0,13901.0,64.0,0.0,0.0,19191.0,0.0,1564.0,4820.0,93378.0,12834.0,14410.0,2116.0,210474.0,0.0,0.0,0.0,116.0,13484.0,22430.0,25310.0,1032.0,9608.0,2058.0,7750.0,2966.0,4269.0,0.0,1620.0,2800.0,32790.0,1103.0,0.0,0.0,115.0,29573.0,0.0,0.0,10645.0,7.0,12700.0,32693.0,20526.0,0.0,253.0,0.0,19337.0,665.0,12264.0,787.0
2013-02,738.0,179.0,5861.0,4559.0,23358.0,3582.0,10461.0,15.0,0.0,0.0,23389.0,0.0,1803.0,5180.0,83806.0,10011.0,15868.0,1787.0,205714.0,0.0,0.0,0.0,8.0,11361.0,20254.0,24632.0,1135.0,6591.0,1997.0,6567.0,2771.0,4234.0,0.0,1138.0,2486.0,41227.0,979.0,0.0,0.0,71.0,31277.0,0.0,0.0,11168.0,0.0,13110.0,37366.0,15194.0,0.0,0.0,0.0,19602.0,749.0,13396.0,628.0
2013-01,848.0,116.0,4954.0,4714.0,26591.0,3324.0,13192.0,10.0,0.0,0.0,27940.0,0.0,2260.0,4925.0,94721.0,8353.0,19235.0,2298.0,203214.0,0.0,0.0,0.0,0.0,15008.0,22567.0,30700.0,896.0,6121.0,2663.0,10876.0,2578.0,6362.0,0.0,860.0,2935.0,42040.0,1173.0,0.0,0.0,66.0,41617.0,0.0,0.0,9893.0,0.0,9601.0,19093.0,12829.0,0.0,0.0,0.0,22087.0,615.0,15439.0,362.0
2012-12,777.0,0.0,4074.0,3757.0,25144.0,2399.0,10403.0,7.0,0.0,0.0,14710.0,0.0,2014.0,2423.0,53218.0,7578.0,10863.0,1587.0,208969.0,0.0,0.0,0.0,4.0,11343.0,24411.0,20683.0,367.0,3425.0,1285.0,8300.0,2053.0,3722.0,0.0,607.0,2317.0,25445.0,650.0,0.0,0.0,81.0,27017.0,0.0,0.0,4575.0,0.0,8429.0,12389.0,9722.0,0.0,0.0,0.0,13496.0,271.0,9627.0,232.0
2012-11,435.0,1.0,4477.0,3361.0,27231.0,3007.0,9823.0,13.0,0.0,0.0,9246.0,0.0,1622.0,2017.0,51530.0,4124.0,8611.0,1458.0,185005.0,0.0,0.0,0.0,2.0,11588.0,20493.0,14262.0,289.0,3042.0,831.0,4950.0,1625.0,2472.0,0.0,840.0,2315.0,19178.0,683.0,0.0,0.0,33.0,21226.0,0.0,0.0,4895.0,0.0,8182.0,13692.0,10641.0,0.0,0.0,0.0,10661.0,270.0,8089.0,306.0
2012-10,511.0,2.0,3982.0,4177.0,29124.0,4225.0,9006.0,16.0,0.0,0.0,10188.0,0.0,1569.0,2285.0,49184.0,6449.0,7158.0,1522.0,195917.0,0.0,0.0,0.0,5.0,10918.0,19781.0,13056.0,405.0,3674.0,1007.0,4007.0,1877.0,2737.0,0.0,1144.0,1689.0,18364.0,928.0,0.0,0.0,36.0,21475.0,0.0,0.0,5573.0,0.0,5467.0,13933.0,12489.0,0.0,0.0,0.0,11762.0,229.0,9519.0,359.0
2012-09,421.0,3.0,5147.0,3799.0,22200.0,3437.0,8264.0,0.0,0.0,0.0,8164.0,0.0,1334.0,1779.0,45837.0,5584.0,5352.0,1095.0,194898.0,0.0,0.0,0.0,0.0,10529.0,16637.0,12011.0,366.0,2898.0,752.0,3095.0,1034.0,2370.0,0.0,436.0,2185.0,15111.0,619.0,0.0,0.0,44.0,18775.0,0.0,0.0,5529.0,0.0,4956.0,11425.0,9595.0,0.0,0.0,0.0,9647.0,308.0,7616.0,226.0
2012-08,542.0,60.0,5656.0,2711.0,25118.0,3563.0,9722.0,0.0,0.0,0.0,9914.0,0.0,1426.0,2157.0,57937.0,7534.0,6876.0,1582.0,193694.0,0.0,0.0,0.0,85.0,10178.0,19047.0,13106.0,545.0,3078.0,959.0,3574.0,1958.0,2834.0,0.0,709.0,2784.0,17510.0,650.0,0.0,0.0,14.0,3014.0,0.0,0.0,6624.0,0.0,5372.0,16917.0,12767.0,0.0,0.0,0.0,10860.0,89.0,10198.0,408.0
2012-07,476.0,23.0,5238.0,2809.0,26121.0,3506.0,9371.0,0.0,0.0,0.0,8928.0,0.0,1313.0,2060.0,43809.0,6499.0,6372.0,2066.0,191827.0,0.0,0.0,0.0,1.0,8695.0,16257.0,10550.0,480.0,2804.0,990.0,2771.0,1170.0,2317.0,0.0,547.0,2166.0,15805.0,1053.0,0.0,0.0,11.0,319.0,0.0,0.0,9130.0,0.0,7955.0,14657.0,10831.0,0.0,0.0,0.0,9529.0,235.0,7218.0,321.0
2012-06,414.0,0.0,5808.0,1939.0,30722.0,2561.0,9575.0,0.0,0.0,0.0,7298.0,0.0,1260.0,1985.0,52870.0,4834.0,5136.0,1588.0,190681.0,0.0,0.0,0.0,0.0,8784.0,16666.0,12162.0,350.0,2889.0,933.0,2496.0,1251.0,3636.0,0.0,698.0,2348.0,14120.0,1661.0,0.0,0.0,23.0,295.0,0.0,0.0,9447.0,0.0,7456.0,12168.0,11577.0,0.0,0.0,0.0,10442.0,184.0,7207.0,309.0
2012-05,396.0,0.0,5088.0,1841.0,28299.0,3477.0,10556.0,0.0,0.0,0.0,9078.0,0.0,1408.0,2702.0,55892.0,9028.0,7411.0,1865.0,187970.0,0.0,0.0,0.0,1.0,9453.0,19157.0,15548.0,426.0,3459.0,936.0,2911.0,1669.0,2371.0,0.0,662.0,3325.0,17474.0,1959.0,0.0,0.0,18.0,261.0,0.0,0.0,7959.0,0.0,6391.0,13009.0,10927.0,0.0,0.0,0.0,10892.0,369.0,10437.0,355.0
2012-04,476.0,0.0,3894.0,3680.0,29961.0,4742.0,10471.0,0.0,0.0,0.0,8422.0,0.0,1599.0,2827.0,67212.0,11986.0,8134.0,1358.0,186399.0,0.0,0.0,0.0,20.0,8687.0,20773.0,16217.0,399.0,4017.0,1124.0,3372.0,2459.0,2663.0,0.0,592.0,3046.0,16909.0,1404.0,0.0,0.0,26.0,235.0,0.0,0.0,5724.0,0.0,6058.0,12043.0,11153.0,0.0,0.0,0.0,12297.0,280.0,13383.0,372.0
2012-03,596.0,0.0,6413.0,3302.0,31724.0,4787.0,11431.0,0.0,0.0,0.0,11662.0,0.0,1547.0,2808.0,72936.0,12257.0,10534.0,1203.0,185109.0,0.0,0.0,0.0,8.0,9842.0,24910.0,18431.0,493.0,4623.0,1379.0,4354.0,1672.0,2824.0,0.0,611.0,2886.0,22750.0,1745.0,0.0,0.0,65.0,280.0,0.0,0.0,6909.0,0.0,5440.0,21989.0,10779.0,0.0,0.0,0.0,12738.0,385.0,14127.0,424.0
2012-02,573.0,0.0,3002.0,2742.0,25314.0,2752.0,9696.0,0.0,0.0,0.0,11666.0,0.0,1257.0,2264.0,55426.0,9076.0,11797.0,1311.0,180668.0,0.0,0.0,0.0,39.0,8308.0,24751.0,14201.0,545.0,3485.0,1207.0,4458.0,1809.0,2630.0,0.0,754.0,2765.0,24362.0,1169.0,0.0,0.0,35.0,239.0,0.0,0.0,5497.0,0.0,5111.0,13453.0,7682.0,0.0,0.0,0.0,10962.0,148.0,16860.0,288.0
2012-01,518.0,0.0,2946.0,2372.0,23099.0,2815.0,9009.0,0.0,0.0,4.0,10964.0,0.0,1057.0,2503.0,64346.0,5044.0,10390.0,1688.0,178454.0,0.0,0.0,0.0,1.0,7171.0,19146.0,12424.0,525.0,2910.0,998.0,3996.0,1343.0,2323.0,0.0,425.0,2703.0,19968.0,642.0,0.0,0.0,45.0,257.0,0.0,0.0,5424.0,0.0,3810.0,10360.0,5689.0,0.0,2.0,0.0,9621.0,257.0,22425.0,302.0
2011-12,496.0,0.0,3119.0,2714.0,23007.0,1.0,7833.0,0.0,0.0,0.0,6833.0,0.0,1187.0,1737.0,62133.0,5267.0,8089.0,1027.0,176893.0,0.0,0.0,0.0,0.0,6960.0,17244.0,11222.0,342.0,2367.0,602.0,3947.0,1239.0,1981.0,0.0,491.0,2953.0,15879.0,1175.0,0.0,0.0,55.0,760.0,0.0,0.0,3356.0,0.0,3499.0,11735.0,9462.0,0.0,75.0,0.0,8756.0,91.0,38741.0,195.0
2011-11,386.0,0.0,2983.0,1648.0,19427.0,0.0,7533.0,0.0,0.0,2.0,6131.0,0.0,1110.0,1248.0,56320.0,5217.0,7947.0,970.0,175670.0,0.0,0.0,0.0,9.0,6660.0,14281.0,9437.0,445.0,2291.0,563.0,2926.0,1183.0,2392.0,0.0,531.0,3232.0,13378.0,864.0,0.0,1.0,46.0,196.0,0.0,0.0,3905.0,0.0,3224.0,12407.0,8940.0,0.0,74.0,0.0,8065.0,191.0,44346.0,199.0
2011-10,427.0,0.0,3813.0,1811.0,28127.0,0.0,7446.0,0.0,0.0,5.0,6552.0,0.0,1080.0,1715.0,46508.0,4966.0,7331.0,912.0,174243.0,0.0,0.0,0.0,0.0,7485.0,14192.0,8660.0,368.0,2232.0,626.0,2378.0,834.0,2007.0,0.0,392.0,2938.0,12259.0,375.0,1.0,0.0,23.0,157.0,0.0,0.0,4351.0,0.0,10913.0,14304.0,7334.0,0.0,53.0,0.0,8953.0,231.0,517.0,229.0
2011-09,408.0,0.0,2413.0,1756.0,23573.0,0.0,7494.0,0.0,0.0,0.0,6651.0,0.0,991.0,1889.0,44902.0,6165.0,6848.0,1070.0,173301.0,0.0,0.0,0.0,0.0,6952.0,15119.0,8379.0,407.0,2108.0,586.0,2375.0,1139.0,2267.0,0.0,458.0,3069.0,12120.0,364.0,0.0,0.0,42.0,168.0,0.0,0.0,4027.0,0.0,3445.0,11127.0,6228.0,0.0,38.0,0.0,7960.0,151.0,30.0,239.0
2011-08,450.0,0.0,2666.0,3422.0,25109.0,0.0,6610.0,0.0,0.0,2.0,7492.0,0.0,1186.0,1805.0,44880.0,7165.0,7350.0,1478.0,171241.0,0.0,0.0,0.0,0.0,7178.0,14639.0,9400.0,484.0,2652.0,594.0,2317.0,1106.0,2132.0,0.0,552.0,3667.0,13217.0,295.0,0.0,0.0,13.0,264.0,0.0,0.0,5400.0,0.0,4620.0,10783.0,115545.0,0.0,69.0,0.0,8169.0,197.0,66.0,360.0
2011-07,348.0,0.0,2864.0,2161.0,19266.0,0.0,7549.0,0.0,0.0,0.0,6524.0,0.0,1001.0,1510.0,41386.0,2082.0,5939.0,1370.0,169071.0,0.0,0.0,0.0,0.0,6377.0,12736.0,6737.0,376.0,1963.0,531.0,1784.0,1243.0,2200.0,0.0,632.0,2831.0,10918.0,404.0,0.0,0.0,6.0,143.0,0.0,0.0,3854.0,0.0,8077.0,12270.0,125275.0,0.0,81.0,0.0,7107.0,231.0,19.0,231.0
2011-06,402.0,0.0,2737.0,3210.0,26673.0,0.0,8546.0,0.0,0.0,0.0,7281.0,0.0,1024.0,1267.0,39691.0,6450.0,7161.0,1680.0,168982.0,0.0,0.0,0.0,0.0,6739.0,15143.0,9405.0,453.0,2149.0,542.0,1884.0,1357.0,2372.0,0.0,660.0,3349.0,12014.0,332.0,2.0,0.0,32.0,205.0,0.0,0.0,4244.0,0.0,5343.0,16669.0,111880.0,0.0,140.0,0.0,7520.0,0.0,0.0,336.0
2011-05,367.0,0.0,2170.0,3201.0,20807.0,1.0,8576.0,0.0,0.0,0.0,7002.0,0.0,1041.0,1259.0,37301.0,7484.0,9298.0,1333.0,165851.0,0.0,0.0,0.0,0.0,6994.0,17129.0,12372.0,417.0,2391.0,687.0,2041.0,1678.0,1805.0,0.0,435.0,3591.0,12226.0,412.0,0.0,0.0,28.0,214.0,0.0,0.0,4838.0,0.0,12334.0,17793.0,150913.0,0.0,82.0,0.0,8441.0,0.0,0.0,413.0
2011-04,360.0,0.0,2354.0,3239.0,26912.0,0.0,8726.0,0.0,0.0,0.0,7314.0,0.0,1025.0,1140.0,47216.0,8361.0,12477.0,895.0,164997.0,0.0,0.0,0.0,0.0,7030.0,20787.0,12712.0,392.0,2638.0,796.0,2758.0,1440.0,1949.0,0.0,562.0,3068.0,13480.0,416.0,0.0,0.0,46.0,182.0,0.0,0.0,4135.0,0.0,10162.0,18921.0,100077.0,0.0,73.0,0.0,9175.0,0.0,0.0,374.0
2011-03,540.0,0.0,3106.0,3205.0,23865.0,32.0,9954.0,0.0,0.0,0.0,10943.0,0.0,1224.0,1164.0,53286.0,9796.0,20254.0,908.0,161429.0,0.0,0.0,0.0,167.0,8175.0,24973.0,15131.0,444.0,3227.0,853.0,3711.0,1299.0,2464.0,0.0,653.0,3370.0,19384.0,522.0,0.0,0.0,143.0,231.0,0.0,0.0,6396.0,0.0,17760.0,15224.0,11941.0,0.0,149.0,0.0,10373.0,2.0,0.0,571.0
2011-02,429.0,0.0,2462.0,1827.0,19003.0,3.0,7255.0,0.0,0.0,1.0,9683.0,0.0,887.0,808.0,36379.0,6546.0,17566.0,554.0,159327.0,0.0,0.0,0.0,74.0,6290.0,18037.0,9898.0,377.0,1811.0,705.0,3161.0,879.0,2283.0,0.0,525.0,2795.0,18129.0,364.0,0.0,0.0,92.0,184.0,0.0,0.0,4409.0,0.0,6072.0,9592.0,141674.0,0.0,111.0,0.0,8759.0,26.0,0.0,415.0
2011-01,423.0,0.0,2219.0,1893.0,22856.0,1243.0,6065.0,0.0,0.0,0.0,7872.0,0.0,870.0,742.0,43982.0,8743.0,24976.0,1352.0,158538.0,0.0,0.0,0.0,40.0,6955.0,16863.0,10907.0,370.0,1868.0,716.0,3017.0,888.0,2134.0,0.0,522.0,2596.0,14564.0,278.0,0.0,0.0,52.0,505.0,0.0,0.0,3211.0,0.0,10749.0,10252.0,150498.0,0.0,94.0,0.0,8362.0,43.0,0.0,430.0
2010-12,413.0,0.0,2082.0,2582.0,24901.0,1381.0,6791.0,0.0,0.0,30.0,6922.0,0.0,933.0,562.0,42861.0,8506.0,9804.0,1297.0,157541.0,0.0,0.0,0.0,0.0,6103.0,15596.0,9201.0,322.0,1549.0,518.0,2877.0,1158.0,2432.0,0.0,501.0,2606.0,12712.0,154.0,0.0,0.0,48.0,188.0,0.0,0.0,3214.0,0.0,9484.0,10633.0,25888.0,0.0,111.0,0.0,6632.0,31.0,0.0,330.0
2010-11,381.0,0.0,1978.0,1971.0,20531.0,1942.0,7102.0,0.0,0.0,0.0,6046.0,0.0,800.0,572.0,40322.0,7193.0,6884.0,877.0,156871.0,0.0,0.0,0.0,0.0,6635.0,14220.0,6948.0,294.0,1567.0,477.0,2516.0,1258.0,1856.0,0.0,431.0,2263.0,11839.0,361.0,0.0,0.0,25.0,204.0,0.0,0.0,2972.0,0.0,6200.0,11360.0,10349.0,0.0,105.0,0.0,5720.0,3.0,0.0,281.0
2010-10,398.0,0.0,2021.0,1885.0,25131.0,2141.0,6695.0,0.0,0.0,0.0,6742.0,0.0,910.0,708.0,42642.0,8025.0,6529.0,1304.0,155870.0,0.0,0.0,0.0,3.0,7187.0,15050.0,9353.0,291.0,1864.0,621.0,2430.0,836.0,1847.0,0.0,593.0,2954.0,11691.0,328.0,0.0,0.0,43.0,545.0,0.0,0.0,2852.0,0.0,9016.0,19990.0,148942.0,0.0,88.0,0.0,7211.0,28.0,0.0,567.0
2010-09,334.0,0.0,2018.0,2421.0,21810.0,1580.0,6692.0,0.0,0.0,1.0,6189.0,0.0,873.0,707.0,40568.0,9235.0,6080.0,526.0,153331.0,0.0,0.0,0.0,0.0,6323.0,15398.0,10127.0,329.0,1613.0,677.0,2128.0,1084.0,2026.0,0.0,817.0,2377.0,12189.0,338.0,0.0,0.0,25.0,173.0,0.0,0.0,3600.0,0.0,8508.0,8238.0,32826.0,0.0,121.0,0.0,7721.0,9.0,0.0,558.0
2010-08,383.0,0.0,2045.0,2934.0,24503.0,1478.0,7107.0,0.0,0.0,1.0,6842.0,0.0,874.0,651.0,41787.0,9850.0,5056.0,4.0,164916.0,0.0,0.0,0.0,1.0,5025.0,14887.0,8807.0,286.0,1946.0,627.0,1939.0,1045.0,1768.0,0.0,989.0,2744.0,13321.0,239.0,0.0,0.0,28.0,159.0,0.0,0.0,4549.0,0.0,7305.0,13656.0,8398.0,0.0,131.0,0.0,6587.0,1.0,0.0,520.0
2010-07,363.0,0.0,1789.0,2526.0,24115.0,1727.0,6785.0,0.0,1.0,0.0,7185.0,0.0,783.0,784.0,34727.0,9258.0,5048.0,0.0,204102.0,0.0,0.0,0.0,0.0,3789.0,13411.0,8077.0,307.0,1853.0,563.0,1729.0,1194.0,1393.0,0.0,1597.0,2162.0,11000.0,208.0,0.0,0.0,11.0,253.0,0.0,0.0,3977.0,0.0,6529.0,9270.0,61482.0,0.0,172.0,0.0,6085.0,10.0,0.0,496.0
2010-06,352.0,0.0,1632.0,3561.0,25276.0,1289.0,7753.0,0.0,0.0,0.0,7720.0,0.0,895.0,1134.0,37457.0,10706.0,5742.0,0.0,202592.0,0.0,0.0,0.0,0.0,3951.0,14411.0,9446.0,338.0,2167.0,610.0,1978.0,1043.0,1666.0,0.0,716.0,2512.0,10766.0,518.0,0.0,0.0,20.0,157.0,0.0,0.0,5660.0,0.0,7089.0,6675.0,12848.0,0.0,137.0,0.0,5811.0,60.0,0.0,666.0
2010-05,336.0,0.0,1417.0,2477.0,28855.0,1390.0,7571.0,0.0,0.0,1.0,7742.0,0.0,787.0,1298.0,29322.0,10016.0,5685.0,0.0,199991.0,0.0,0.0,0.0,0.0,3822.0,15675.0,8515.0,291.0,2360.0,650.0,2000.0,1247.0,1787.0,0.0,486.0,1955.0,10430.0,478.0,0.0,0.0,11.0,178.0,0.0,0.0,4710.0,0.0,4639.0,8015.0,13326.0,0.0,70.0,0.0,5904.0,1.0,0.0,617.0
2010-04,396.0,0.0,1905.0,4303.0,26930.0,0.0,8726.0,0.0,0.0,1.0,9061.0,0.0,963.0,1723.0,36904.0,8696.0,7121.0,0.0,194706.0,0.0,0.0,0.0,0.0,4027.0,18361.0,10913.0,325.0,2635.0,906.0,2305.0,1187.0,1886.0,0.0,698.0,2670.0,12280.0,608.0,1.0,0.0,35.0,211.0,0.0,0.0,4330.0,0.0,9391.0,9221.0,103873.0,0.0,145.0,0.0,6830.0,0.0,0.0,532.0
2010-03,460.0,0.0,2988.0,3458.0,25069.0,0.0,10516.0,0.0,1.0,0.0,11603.0,0.0,1054.0,2155.0,42135.0,8505.0,9436.0,0.0,190528.0,0.0,0.0,0.0,0.0,4302.0,23107.0,11784.0,453.0,3096.0,891.0,3099.0,1509.0,2525.0,0.0,464.0,2975.0,16819.0,366.0,0.0,0.0,143.0,201.0,0.0,0.0,4648.0,0.0,16223.0,9945.0,10775.0,0.0,121.0,0.0,8286.0,6.0,1.0,563.0
2010-02,408.0,0.0,2665.0,1346.0,23478.0,0.0,7349.0,0.0,0.0,1.0,10026.0,0.0,829.0,1703.0,35197.0,7970.0,7164.0,0.0,185467.0,0.0,0.0,0.0,0.0,3566.0,18936.0,7983.0,310.0,1456.0,725.0,2578.0,1042.0,1735.0,0.0,473.0,2474.0,14598.0,183.0,0.0,0.0,71.0,135.0,0.0,0.0,3329.0,0.0,15683.0,7572.0,15950.0,0.0,94.0,0.0,6674.0,4.0,0.0,407.0
2010-01,397.0,0.0,2211.0,1841.0,24653.0,0.0,7855.0,0.0,0.0,0.0,9881.0,0.0,826.0,1761.0,39777.0,7459.0,7530.0,0.0,183423.0,0.0,0.0,0.0,0.0,3744.0,15231.0,8686.0,280.0,989.0,592.0,2149.0,729.0,1878.0,0.0,335.0,2355.0,13077.0,270.0,0.0,0.0,26.0,165.0,0.0,0.0,4510.0,0.0,2873.0,7487.0,36906.0,0.0,62.0,0.0,6640.0,26.0,0.0,379.0
2009-12,491.0,0.0,2143.0,2646.0,22518.0,0.0,6791.0,0.0,0.0,0.0,7742.0,0.0,992.0,1404.0,44976.0,6771.0,8021.0,0.0,179234.0,0.0,0.0,0.0,1.0,3731.0,15096.0,5968.0,239.0,927.0,464.0,2224.0,1050.0,1507.0,0.0,419.0,3063.0,12785.0,286.0,0.0,0.0,53.0,134.0,0.0,0.0,3429.0,0.0,10098.0,9640.0,8407.0,0.0,61.0,0.0,6058.0,0.0,0.0,396.0
2009-11,399.0,0.0,1722.0,1906.0,17144.0,0.0,6214.0,0.0,0.0,0.0,6458.0,0.0,859.0,1387.0,43221.0,6427.0,5560.0,0.0,172706.0,0.0,0.0,0.0,0.0,3810.0,13601.0,5053.0,216.0,860.0,439.0,2024.0,1060.0,1559.0,0.0,377.0,2257.0,10753.0,246.0,0.0,0.0,86.0,170.0,0.0,0.0,4166.0,0.0,12729.0,20688.0,6087.0,0.0,98.0,0.0,4965.0,54.0,0.0,353.0
2009-10,419.0,0.0,2595.0,3358.0,27218.0,0.0,6960.0,0.0,0.0,0.0,6852.0,0.0,853.0,1323.0,45473.0,7499.0,6675.0,0.0,171503.0,0.0,0.0,0.0,0.0,3759.0,15026.0,7086.0,239.0,1000.0,590.0,2560.0,756.0,2549.0,0.0,446.0,3228.0,11507.0,400.0,0.0,0.0,40.0,152.0,0.0,0.0,4422.0,0.0,10163.0,8933.0,25114.0,0.0,92.0,0.0,5679.0,0.0,0.0,460.0
2009-09,377.0,0.0,2231.0,2244.0,27887.0,0.0,9076.0,0.0,0.0,0.0,7774.0,0.0,867.0,1279.0,43429.0,9155.0,5119.0,0.0,168779.0,0.0,0.0,0.0,0.0,3538.0,14252.0,6866.0,268.0,962.0,650.0,2045.0,878.0,1670.0,0.0,423.0,2882.0,11505.0,758.0,0.0,0.0,62.0,189.0,0.0,0.0,4187.0,0.0,5863.0,9313.0,10164.0,0.0,125.0,0.0,5793.0,62.0,0.0,442.0
2009-08,387.0,0.0,2689.0,3176.0,27339.0,0.0,8631.0,0.0,0.0,0.0,7877.0,0.0,687.0,1320.0,38289.0,1733.0,4451.0,0.0,165893.0,0.0,0.0,0.0,0.0,3088.0,14093.0,5845.0,252.0,1142.0,690.0,1895.0,856.0,1907.0,0.0,642.0,3087.0,11878.0,266.0,0.0,0.0,29.0,177.0,0.0,0.0,4445.0,0.0,34101.0,15638.0,15296.0,0.0,117.0,0.0,5184.0,4.0,0.0,523.0
2009-07,395.0,0.0,4687.0,4196.0,25623.0,0.0,9495.0,0.0,0.0,0.0,9308.0,0.0,813.0,1518.0,33386.0,1.0,4411.0,0.0,163417.0,0.0,0.0,0.0,0.0,2954.0,13872.0,6693.0,284.0,961.0,684.0,1601.0,1071.0,1371.0,0.0,600.0,3156.0,12130.0,389.0,0.0,0.0,32.0,207.0,0.0,0.0,4588.0,0.0,6717.0,13083.0,27412.0,0.0,101.0,0.0,5390.0,1.0,0.0,621.0
2009-06,151.0,0.0,6687.0,5298.0,24176.0,0.0,10548.0,0.0,0.0,0.0,11430.0,0.0,758.0,1867.0,37686.0,7.0,4741.0,0.0,161497.0,0.0,0.0,0.0,0.0,3562.0,14856.0,7232.0,244.0,1181.0,682.0,1955.0,1073.0,1078.0,0.0,691.0,2723.0,13322.0,728.0,0.0,0.0,27.0,167.0,0.0,0.0,5060.0,0.0,5112.0,16043.0,13928.0,0.0,154.0,0.0,6437.0,0.0,0.0,778.0
2009-05,0.0,0.0,4031.0,3257.0,22686.0,0.0,10229.0,0.0,0.0,0.0,9835.0,0.0,897.0,1426.0,48578.0,3.0,5292.0,0.0,158624.0,0.0,0.0,0.0,0.0,3652.0,15319.0,7583.0,166.0,1107.0,722.0,1735.0,786.0,1329.0,0.0,568.0,2294.0,14534.0,1183.0,0.0,0.0,34.0,170.0,0.0,0.0,5717.0,0.0,5054.0,11048.0,10498.0,0.0,140.0,0.0,7250.0,2.0,0.0,626.0
2009-04,0.0,0.0,3935.0,7089.0,25886.0,0.0,11699.0,0.0,0.0,0.0,13120.0,0.0,1013.0,2171.0,62868.0,0.0,7503.0,0.0,155509.0,0.0,0.0,0.0,0.0,4225.0,20672.0,11506.0,296.0,1487.0,962.0,3498.0,1425.0,1523.0,0.0,157.0,3191.0,19077.0,1128.0,0.0,0.0,47.0,205.0,0.0,0.0,5977.0,0.0,1624.0,5368.0,20635.0,0.0,185.0,0.0,9982.0,42.0,0.0,899.0
2009-03,0.0,0.0,3754.0,4120.0,20810.0,0.0,12767.0,0.0,0.0,0.0,16919.0,0.0,1086.0,2675.0,48193.0,3.0,8919.0,0.0,152669.0,0.0,0.0,0.0,0.0,4170.0,22034.0,12861.0,254.0,1471.0,998.0,3629.0,1156.0,1715.0,0.0,636.0,3443.0,22455.0,476.0,0.0,0.0,151.0,282.0,0.0,0.0,4718.0,0.0,4698.0,22322.0,9925.0,0.0,152.0,0.0,9768.0,0.0,0.0,842.0
2009-02,0.0,0.0,3340.0,3456.0,20599.0,0.0,10969.0,0.0,0.0,0.0,15704.0,0.0,792.0,2009.0,39158.0,7.0,7450.0,0.0,148056.0,0.0,0.0,0.0,0.0,3518.0,18315.0,8984.0,282.0,1076.0,847.0,3178.0,1041.0,1044.0,0.0,374.0,2378.0,21758.0,350.0,0.0,0.0,29.0,203.0,0.0,0.0,3390.0,0.0,2027.0,9276.0,7240.0,0.0,106.0,0.0,8783.0,0.0,0.0,542.0
2009-01,0.0,0.0,3329.0,2839.0,29229.0,1.0,10731.0,0.0,0.0,0.0,15218.0,0.0,894.0,1940.0,43131.0,0.0,8498.0,0.0,145120.0,0.0,0.0,0.0,0.0,4421.0,17672.0,9279.0,230.0,1015.0,863.0,3215.0,1209.0,1411.0,0.0,538.0,2514.0,21064.0,282.0,0.0,0.0,100.0,222.0,0.0,0.0,3143.0,0.0,2224.0,6031.0,19495.0,0.0,158.0,0.0,8578.0,0.0,0.0,461.0
2008-12,0.0,0.0,3210.0,2914.0,27135.0,0.0,8651.0,0.0,0.0,0.0,13885.0,0.0,1048.0,1939.0,45910.0,0.0,8003.0,0.0,135943.0,0.0,0.0,0.0,0.0,4527.0,19454.0,7340.0,244.0,926.0,644.0,3708.0,1137.0,1339.0,0.0,524.0,2526.0,20371.0,270.0,0.0,0.0,66.0,224.0,0.0,0.0,2556.0,0.0,31.0,9000.0,5101.0,0.0,105.0,0.0,9102.0,0.0,0.0,389.0
